train_acc,train_loss,lr,test_acc,test_loss
0.8,0.40767674446105956,5e-05,0.9,0.44348993301391604
0.85,0.4189882278442383,5e-05,0.9,0.4688714981079102
0.85,0.42522058486938474,5e-05,0.9,0.48491535186767576
0.8,0.41367478370666505,5e-05,0.9,0.46091222763061523
0.85,0.4174193859100342,5e-05,0.9,0.4639012813568115
0.8,0.4127526760101318,5e-05,0.9,0.4654325008392334
0.8,0.40918474197387694,5e-05,0.9,0.45285625457763673
0.85,0.4121739864349365,5e-05,0.9,0.45453319549560545
0.8,0.4104961395263672,5e-05,0.9,0.45299057960510253
0.8,0.4148740768432617,5e-05,0.9,0.4630035400390625
0.8,0.41007089614868164,5e-05,0.9,0.45115222930908205
0.85,0.411225414276123,5e-05,0.9,0.4478212833404541
0.8,0.4132180690765381,5e-05,0.9,0.4601377010345459
0.85,0.4075176239013672,5e-05,0.9,0.4466728210449219
0.85,0.43051834106445314,5e-05,0.8,0.48762807846069334
0.85,0.4271676063537598,5e-05,0.9,0.49313693046569823
0.85,0.4130878925323486,5e-05,0.9,0.46210851669311526
0.8,0.4097600936889648,5e-05,0.9,0.45926246643066404
0.85,0.41993026733398436,5e-05,0.9,0.4683812618255615
0.85,0.424055814743042,5e-05,0.9,0.48030743598937986
0.85,0.4163015842437744,5e-05,0.9,0.46349382400512695
0.8,0.40491328239440916,5e-05,0.9,0.4421037197113037
0.85,0.420228099822998,5e-05,0.95,0.461801815032959
0.85,0.40087218284606935,5e-05,0.9,0.440203857421875
0.8,0.4070944309234619,5e-05,0.9,0.46243810653686523
0.8,0.41197848320007324,5e-05,0.9,0.46366252899169924
0.85,0.4114682674407959,5e-05,0.9,0.4621579170227051
0.85,0.4116060733795166,5e-05,0.9,0.4638676166534424
0.8,0.40064501762390137,5e-05,0.9,0.43825693130493165
0.8,0.4048608779907227,5e-05,0.9,0.4571660041809082
0.85,0.406965970993042,5e-05,0.9,0.45122370719909666
0.85,0.403829288482666,5e-05,0.9,0.44145951271057127
0.8,0.399461555480957,5e-05,0.9,0.44101743698120116
0.85,0.4019478797912598,5e-05,0.9,0.4373300552368164
0.8,0.40533957481384275,5e-05,0.9,0.460692310333252
0.85,0.40453414916992186,5e-05,0.9,0.4560368061065674
0.85,0.4401726722717285,5e-05,0.8,0.4971177577972412
0.85,0.4311715602874756,5e-05,0.85,0.4987987995147705
0.8,0.4138760566711426,5e-05,0.9,0.46966233253479006
0.8,0.4017425537109375,5e-05,0.9,0.44931631088256835
0.85,0.40226263999938966,5e-05,0.9,0.44596219062805176
0.85,0.40177335739135744,5e-05,0.9,0.4406759262084961
0.85,0.40386381149291994,5e-05,0.9,0.44647917747497556
0.85,0.3941781520843506,5e-05,0.9,0.43579816818237305
0.8,0.39286534786224364,5e-05,0.9,0.4281330585479736
0.85,0.4031881332397461,5e-05,0.9,0.45572900772094727
0.85,0.3956122398376465,5e-05,0.9,0.4386627674102783
0.8,0.3931546211242676,5e-05,0.9,0.43949284553527834
0.8,0.3944808006286621,5e-05,0.9,0.43750557899475095
0.8,0.3938212633132935,5e-05,0.9,0.43176608085632323
0.8,0.4015668869018555,5e-05,0.9,0.4536531925201416
0.8,0.3938759326934814,5e-05,0.9,0.42881336212158205
0.85,0.4001158714294434,5e-05,0.9,0.44266610145568847
0.85,0.40722479820251467,5e-05,0.95,0.4513724327087402
0.8,0.38603179454803466,5e-05,0.9,0.4157877922058105
0.8,0.3928004026412964,5e-05,0.9,0.445851469039917
0.85,0.40177021026611326,5e-05,0.9,0.4638052463531494
0.85,0.41081676483154295,5e-05,0.9,0.4779073715209961
0.8,0.3993059158325195,5e-05,0.9,0.4457709789276123
0.8,0.3981862783432007,5e-05,0.9,0.45193018913269045
0.8,0.38949289321899416,5e-05,0.9,0.4299290180206299
0.85,0.3924842119216919,5e-05,0.9,0.43522038459777834
0.85,0.3888147592544556,5e-05,0.9,0.4296104431152344
0.8,0.39008378982543945,5e-05,0.9,0.4290781497955322
0.85,0.39977192878723145,5e-05,0.9,0.44767274856567385
0.85,0.40725293159484866,5e-05,0.95,0.4379692554473877
0.85,0.39206149578094485,5e-05,0.9,0.43504748344421384
0.85,0.410549259185791,5e-05,0.85,0.47243461608886717
0.8,0.3983811616897583,5e-05,0.9,0.4500838279724121
0.8,0.39824438095092773,5e-05,0.9,0.44780740737915037
0.8,0.3870170831680298,5e-05,0.9,0.4321610927581787
0.85,0.3855186223983765,5e-05,0.9,0.42327179908752444
0.8,0.3928656816482544,5e-05,0.9,0.44044198989868166
0.8,0.38792345523834226,5e-05,0.9,0.4251236915588379
0.8,0.39402644634246825,5e-05,0.9,0.43845343589782715
0.85,0.3970841646194458,5e-05,0.9,0.44693450927734374
0.8,0.39322810173034667,5e-05,0.9,0.4428285598754883
0.8,0.3936354398727417,5e-05,0.9,0.4463798999786377
0.8,0.3926675796508789,5e-05,0.9,0.4412684917449951
0.8,0.38803017139434814,5e-05,0.9,0.44089741706848146
0.85,0.40720701217651367,5e-05,0.85,0.465480375289917
0.85,0.39989261627197265,5e-05,0.9,0.4561319828033447
0.85,0.39657142162323,5e-05,0.9,0.4429999828338623
0.85,0.39614479541778563,5e-05,0.95,0.4298269748687744
0.8,0.3818524837493896,5e-05,0.9,0.409383487701416
0.85,0.3892693519592285,5e-05,0.9,0.43930859565734864
0.85,0.39699740409851075,5e-05,0.9,0.45824828147888186
0.8,0.39417030811309817,5e-05,0.9,0.4543018341064453
0.85,0.3892729997634888,5e-05,0.9,0.43816137313842773
0.85,0.38644363880157473,5e-05,0.9,0.44109835624694826
0.8,0.38743631839752196,5e-05,0.9,0.4395895004272461
0.85,0.3953441619873047,5e-05,0.9,0.4529902458190918
0.85,0.39385275840759276,5e-05,0.9,0.44678330421447754
0.85,0.39649391174316406,5e-05,0.95,0.438123893737793
0.85,0.38341941833496096,5e-05,0.9,0.4270876407623291
0.8,0.3800519943237305,5e-05,0.9,0.41990056037902834
0.85,0.386731481552124,5e-05,0.9,0.43980631828308103
0.8,0.3846554756164551,5e-05,0.9,0.4327541828155518
0.8,0.39356696605682373,5e-05,0.9,0.45013985633850095
0.85,0.38689355850219725,5e-05,0.9,0.4366584777832031
0.85,0.3795940399169922,5e-05,0.9,0.4174225330352783
0.85,0.38920092582702637,5e-05,0.9,0.4460887908935547
0.8,0.38635299205780027,5e-05,0.9,0.43608841896057127
0.85,0.39023754596710203,5e-05,0.9,0.45581932067871095
0.85,0.3997353553771973,5e-05,0.9,0.461590576171875
0.85,0.3990591526031494,5e-05,0.9,0.45934596061706545
0.85,0.40163793563842776,5e-05,0.9,0.481424617767334
0.85,0.38861258029937745,5e-05,0.9,0.45232257843017576
0.85,0.39602205753326414,5e-05,0.9,0.46023950576782224
0.85,0.39853816032409667,5e-05,0.9,0.46498594284057615
0.85,0.38760321140289306,5e-05,0.9,0.4328292369842529
0.85,0.3978792905807495,5e-05,0.95,0.4356836318969727
0.85,0.37904906272888184,5e-05,0.9,0.43755383491516114
0.85,0.38281049728393557,5e-05,0.9,0.43848323822021484
0.85,0.3855874061584473,5e-05,0.9,0.44661688804626465
0.85,0.40679216384887695,5e-05,0.9,0.4954850196838379
0.8,0.3892949342727661,5e-05,0.9,0.45628924369812013
0.85,0.38691823482513427,5e-05,0.9,0.444692325592041
0.85,0.38832340240478513,5e-05,0.9,0.44889259338378906
0.85,0.3903860569000244,5e-05,0.9,0.45769805908203126
0.85,0.3877095699310303,5e-05,0.9,0.44975781440734863
0.85,0.3831092119216919,5e-05,0.9,0.4453126907348633
0.85,0.3912176609039307,5e-05,0.9,0.46116437911987307
0.85,0.38558976650238036,5e-05,0.9,0.4517873764038086
0.85,0.39943370819091795,5e-05,0.9,0.4778597831726074
0.85,0.39793715476989744,5e-05,0.85,0.4626016139984131
0.85,0.3988954067230225,5e-05,0.95,0.4501544952392578
0.85,0.38141674995422364,5e-05,0.9,0.4319133758544922
0.85,0.37528400421142577,5e-05,0.9,0.4367386817932129
0.85,0.3891725778579712,5e-05,0.9,0.4534307956695557
0.85,0.37873542308807373,5e-05,0.9,0.4373485088348389
0.8,0.38208470344543455,5e-05,0.9,0.4461528778076172
0.85,0.38324437141418455,5e-05,0.9,0.4331644058227539
0.85,0.3744446516036987,5e-05,0.9,0.4182891845703125
0.85,0.37576515674591066,5e-05,0.9,0.4324136734008789
0.85,0.38013293743133547,5e-05,0.9,0.44457645416259767
0.85,0.37247703075408933,5e-05,0.9,0.42018280029296873
0.85,0.3797287940979004,5e-05,0.9,0.40788841247558594
0.85,0.3950968742370605,5e-05,0.95,0.4568079948425293
0.85,0.37188966274261476,5e-05,0.9,0.4320661544799805
0.85,0.37338011264801024,5e-05,0.9,0.4307652473449707
0.85,0.3835156440734863,5e-05,0.9,0.45287933349609377
0.85,0.385918927192688,5e-05,0.9,0.45800209045410156
0.85,0.3991803407669067,5e-05,0.8,0.4663370132446289
0.8,0.38035058975219727,5e-05,0.9,0.4495960235595703
0.85,0.3801323175430298,5e-05,0.9,0.45706744194030763
0.8,0.36794304847717285,5e-05,0.9,0.42707147598266604
0.8,0.36898274421691896,5e-05,0.9,0.43509202003479003
0.85,0.3778930425643921,5e-05,0.9,0.4272639751434326
0.85,0.37044265270233157,5e-05,0.9,0.4187490940093994
0.8,0.36407899856567383,5e-05,0.9,0.42978839874267577
0.85,0.38029520511627196,5e-05,0.9,0.4632347583770752
0.85,0.3814202308654785,5e-05,0.9,0.4565298080444336
0.8,0.3780078649520874,5e-05,0.9,0.44052915573120116
0.85,0.37574989795684816,5e-05,0.9,0.4362653732299805
0.85,0.38070428371429443,5e-05,0.9,0.4416197776794434
0.85,0.36510305404663085,5e-05,0.9,0.4192968845367432
0.85,0.3686806678771973,5e-05,0.9,0.42932329177856443
0.85,0.3684483766555786,5e-05,0.9,0.43931002616882325
0.8,0.37153480052947996,5e-05,0.9,0.4360620975494385
0.85,0.36644997596740725,5e-05,0.9,0.41701083183288573
0.85,0.3728904724121094,5e-05,0.9,0.43284101486206056
0.85,0.37315354347229,5e-05,0.9,0.43909196853637694
0.85,0.3761605978012085,5e-05,0.9,0.4460075855255127
0.85,0.3793650150299072,5e-05,0.9,0.4451247215270996
0.85,0.3688684940338135,5e-05,0.9,0.4211981773376465
0.8,0.3721087217330933,5e-05,0.9,0.4271825313568115
0.85,0.37361869812011717,5e-05,0.9,0.4298872470855713
0.85,0.36516528129577636,5e-05,0.9,0.4119110584259033
0.85,0.3633358716964722,5e-05,0.9,0.39928138256073
0.85,0.3641031503677368,5e-05,0.9,0.42096290588378904
0.8,0.36721024513244627,5e-05,0.9,0.415822696685791
0.8,0.3697765588760376,5e-05,0.9,0.42534403800964354
0.85,0.37614624500274657,5e-05,0.9,0.44695320129394533
0.85,0.36001882553100584,5e-05,0.9,0.399325966835022
0.85,0.3655627012252808,5e-05,0.9,0.42421565055847166
0.85,0.371232271194458,5e-05,0.9,0.43605761528015136
0.85,0.37625894546508787,5e-05,0.9,0.4577800273895264
0.85,0.37451515197753904,5e-05,0.85,0.4435232162475586
0.85,0.3852640151977539,5e-05,0.9,0.4646939754486084
0.85,0.368355393409729,5e-05,0.9,0.4295206546783447
0.85,0.37380661964416506,5e-05,0.9,0.44028849601745607
0.85,0.3634712934494019,5e-05,0.9,0.4265589237213135
0.85,0.36577653884887695,5e-05,0.9,0.4329326629638672
0.85,0.37066125869750977,5e-05,0.9,0.43864264488220217
0.85,0.3626682758331299,5e-05,0.9,0.4031657695770264
0.85,0.37578530311584474,5e-05,0.95,0.42604813575744627
0.85,0.3685759544372559,5e-05,0.95,0.4119405269622803
0.85,0.3532413005828857,5e-05,0.9,0.38405632972717285
0.85,0.36024022102355957,5e-05,0.9,0.40436582565307616
0.85,0.37268381118774413,5e-05,0.95,0.41112051010131834
0.85,0.3598958492279053,5e-05,0.9,0.4011502265930176
0.8,0.3596045970916748,5e-05,0.9,0.42081317901611326
0.85,0.36768393516540526,5e-05,0.9,0.44055376052856443
0.85,0.36759788990020753,5e-05,0.9,0.4322925090789795
0.85,0.36909782886505127,5e-05,0.9,0.4209249496459961
0.85,0.3680579662322998,5e-05,0.9,0.4167613506317139
0.8,0.36632022857666013,5e-05,0.9,0.4111827850341797
0.85,0.3648310661315918,5e-05,0.9,0.4180440902709961
0.8,0.3575758934020996,5e-05,0.9,0.4094834804534912
0.85,0.36224172115325926,5e-05,0.9,0.4229300498962402
0.85,0.363071084022522,5e-05,0.9,0.4141414642333984
0.85,0.35952484607696533,5e-05,0.9,0.38562803268432616
0.85,0.36195850372314453,5e-05,0.9,0.41584291458129885
0.85,0.3615393877029419,5e-05,0.9,0.4240626335144043
0.85,0.35855817794799805,5e-05,0.9,0.4019137382507324
0.85,0.36114604473114015,5e-05,0.9,0.39310388565063475
0.85,0.35889196395874023,5e-05,0.9,0.4143717288970947
0.8,0.3567774534225464,5e-05,0.9,0.4125237464904785
0.8,0.3560789108276367,5e-05,0.9,0.409069299697876
0.85,0.3662353754043579,5e-05,0.9,0.4246801853179932
0.85,0.3543881893157959,5e-05,0.9,0.4264183044433594
0.85,0.3843629598617554,5e-05,0.8,0.45696096420288085
0.85,0.37207627296447754,5e-05,0.9,0.44018969535827634
0.85,0.35658650398254393,5e-05,0.9,0.41010799407958987
0.85,0.35962615013122556,5e-05,0.9,0.4250355243682861
0.85,0.353039288520813,5e-05,0.9,0.4196964740753174
0.85,0.36069116592407224,5e-05,0.9,0.4327303409576416
0.85,0.36799461841583253,5e-05,0.95,0.4197856903076172
0.85,0.3627492427825928,5e-05,0.9,0.4052592277526855
0.85,0.35190110206604003,5e-05,0.9,0.40253381729125975
0.85,0.3555203914642334,5e-05,0.9,0.4232994556427002
0.8,0.35706658363342286,5e-05,0.9,0.42619805335998534
0.85,0.3611470937728882,5e-05,0.9,0.431101131439209
0.8,0.3583401918411255,5e-05,0.9,0.42798562049865724
0.85,0.36413302421569826,5e-05,0.9,0.44199118614196775
0.85,0.3536155939102173,5e-05,0.9,0.4080498695373535
0.8,0.3553035259246826,5e-05,0.9,0.41654376983642577
0.85,0.3499625205993652,5e-05,0.9,0.4087053775787354
0.85,0.35523769855499265,5e-05,0.9,0.43601698875427247
0.85,0.3610121726989746,5e-05,0.9,0.43123798370361327
0.85,0.3600769996643066,5e-05,0.9,0.4342805862426758
0.85,0.3591836214065552,5e-05,0.9,0.44239234924316406
0.85,0.35980567932128904,5e-05,0.9,0.41776251792907715
0.85,0.3566155433654785,5e-05,0.9,0.42647337913513184
0.85,0.358743691444397,5e-05,0.9,0.44580879211425783
0.85,0.34963486194610593,5e-05,0.9,0.4161510467529297
0.85,0.3622276782989502,5e-05,0.95,0.429578161239624
0.85,0.342220401763916,5e-05,0.9,0.4102781772613525
0.8,0.35295202732086184,5e-05,0.9,0.4164427757263184
0.85,0.3638539552688599,5e-05,0.95,0.4114070892333984
0.85,0.3434401750564575,5e-05,0.9,0.3907715559005737
0.85,0.356673002243042,5e-05,0.9,0.418826961517334
0.85,0.3496165990829468,5e-05,0.9,0.40777020454406737
0.85,0.34400649070739747,5e-05,0.9,0.39170036315917967
0.85,0.35143589973449707,5e-05,0.9,0.42630839347839355
0.85,0.3524750232696533,5e-05,0.9,0.4284855365753174
0.8,0.35009422302246096,5e-05,0.9,0.4111176013946533
0.85,0.35473949909210206,5e-05,0.9,0.41812562942504883
0.85,0.3512108564376831,5e-05,0.9,0.40924391746520994
0.85,0.34570975303649903,5e-05,0.9,0.41500158309936525
0.85,0.3552451848983765,5e-05,0.9,0.44318418502807616
0.85,0.34690251350402834,5e-05,0.9,0.4139886379241943
0.85,0.3446842670440674,5e-05,0.9,0.40874881744384767
0.85,0.3677689790725708,5e-05,0.9,0.45905342102050783
0.85,0.37551074028015136,5e-05,0.8,0.47773494720458987
0.85,0.34754652976989747,5e-05,0.9,0.4179830551147461
0.85,0.3744394302368164,5e-05,0.85,0.4689301013946533
0.9,0.3632533550262451,5e-05,0.9,0.4549111843109131
0.9,0.35349833965301514,5e-05,0.95,0.4223342418670654
0.85,0.35169177055358886,5e-05,0.9,0.42242960929870604
0.9,0.3699971675872803,5e-05,0.95,0.43535938262939455
0.9,0.3583600282669067,5e-05,0.95,0.40952200889587403
0.85,0.34863169193267823,5e-05,0.95,0.39536385536193847
0.85,0.34671022891998293,5e-05,0.9,0.40645465850830076
0.85,0.3460767030715942,5e-05,0.9,0.4234123229980469
0.85,0.374628472328186,5e-05,0.75,0.4788067817687988
0.85,0.3590336799621582,5e-05,0.9,0.4422636032104492
0.85,0.3407029390335083,5e-05,0.9,0.4109077453613281
0.9,0.34610776901245116,5e-05,0.9,0.44061708450317383
0.85,0.3379523515701294,5e-05,0.9,0.42225351333618166
0.85,0.34191820621490476,5e-05,0.9,0.41460433006286623
0.85,0.35306649208068847,5e-05,0.9,0.4469080924987793
0.85,0.3366251945495605,5e-05,0.9,0.4062692642211914
0.85,0.33892247676849363,5e-05,0.9,0.3962202310562134
0.85,0.345348596572876,5e-05,0.9,0.4257697582244873
0.85,0.34159953594207765,5e-05,0.9,0.4226992607116699
0.85,0.3402056932449341,5e-05,0.9,0.4144279956817627
0.85,0.33889310359954833,5e-05,0.9,0.39807868003845215
0.85,0.3384537696838379,5e-05,0.9,0.39150090217590333
0.85,0.3440015554428101,5e-05,0.9,0.41746864318847654
0.85,0.3476898431777954,5e-05,0.9,0.41144742965698244
0.85,0.3294201374053955,5e-05,0.9,0.38545656204223633
0.85,0.35358903408050535,5e-05,0.9,0.4375295639038086
0.85,0.3606550216674805,5e-05,0.9,0.4401093006134033
0.85,0.3791618824005127,5e-05,0.75,0.484528112411499
0.85,0.35043983459472655,5e-05,0.9,0.4375469207763672
0.85,0.3380744218826294,5e-05,0.9,0.4161360740661621
0.9,0.34663958549499513,5e-05,0.9,0.44827909469604493
0.85,0.39377782344818113,5e-05,0.7,0.5101103782653809
0.85,0.3578456163406372,5e-05,0.85,0.45183959007263186
0.95,0.35718963146209715,5e-05,0.9,0.445189380645752
0.9,0.3489967107772827,5e-05,0.9,0.42310276031494143
0.85,0.33391609191894533,5e-05,0.9,0.3951880693435669
0.85,0.33128621578216555,5e-05,0.9,0.3979186534881592
0.85,0.34076366424560545,5e-05,0.9,0.4300378799438477
0.85,0.33743972778320314,5e-05,0.9,0.4118037700653076
0.85,0.3396708250045776,5e-05,0.9,0.4051661014556885
0.85,0.3349298477172852,5e-05,0.9,0.4055201053619385
0.85,0.3353860855102539,5e-05,0.9,0.4006220817565918
0.85,0.34948291778564455,5e-05,0.9,0.45061397552490234
0.85,0.337393593788147,5e-05,0.9,0.4362068176269531
0.85,0.3653429985046387,5e-05,0.75,0.48507914543151853
0.85,0.3486746311187744,5e-05,0.9,0.44942240715026854
0.85,0.34824366569519044,5e-05,0.9,0.43563284873962405
0.85,0.33552207946777346,5e-05,0.9,0.4237948417663574
0.85,0.3273425340652466,5e-05,0.9,0.3952017068862915
0.85,0.3435554027557373,5e-05,0.95,0.3988838195800781
0.8,0.32989280223846434,5e-05,0.9,0.41186795234680174
0.85,0.33051908016204834,5e-05,0.9,0.42140865325927734
0.85,0.3395859956741333,5e-05,0.85,0.45351252555847166
0.85,0.3469239234924316,5e-05,0.8,0.465728235244751
0.9,0.33366248607635496,5e-05,0.9,0.4289254665374756
0.85,0.3329001903533936,5e-05,0.9,0.409668493270874
0.85,0.3291062116622925,5e-05,0.9,0.40289669036865233
0.85,0.3252143859863281,5e-05,0.9,0.38500299453735354
0.85,0.3255999326705933,5e-05,0.9,0.40041317939758303
0.85,0.34292449951171877,5e-05,0.95,0.4126926898956299
0.85,0.3192326784133911,5e-05,0.9,0.4009703159332275
0.85,0.3385861873626709,5e-05,0.9,0.44440555572509766
0.85,0.35100460052490234,5e-05,0.8,0.46796565055847167
0.85,0.39778709411621094,5e-05,0.6,0.548663854598999
0.85,0.36017096042633057,5e-05,0.8,0.47709383964538576
0.85,0.34323954582214355,5e-05,0.85,0.4401397705078125
0.85,0.33281075954437256,5e-05,0.9,0.4206796646118164
0.85,0.32876641750335694,5e-05,0.9,0.41791372299194335
0.85,0.3224825620651245,5e-05,0.95,0.39560503959655763
0.9,0.3253501892089844,5e-05,0.9,0.3967670679092407
0.9,0.32088623046875,5e-05,0.95,0.3947927951812744
0.9,0.3363443374633789,5e-05,0.9,0.4327096939086914
0.85,0.33051769733428954,5e-05,0.9,0.39552066326141355
0.85,0.33045480251312254,5e-05,0.9,0.40588722229003904
0.85,0.326941180229187,5e-05,0.9,0.3999301910400391
0.85,0.3273686408996582,5e-05,0.9,0.4211526393890381
0.85,0.36109850406646726,5e-05,0.75,0.475419282913208
0.85,0.3286320209503174,5e-05,0.9,0.41460790634155276
0.85,0.32395615577697756,5e-05,0.9,0.4037130355834961
0.85,0.3215003967285156,5e-05,0.9,0.39558048248291017
0.9,0.32772853374481203,5e-05,0.9,0.39364631175994874
0.9,0.32938570976257325,5e-05,0.9,0.4019763946533203
0.85,0.3183483123779297,5e-05,0.9,0.40323762893676757
0.9,0.3284794807434082,5e-05,0.9,0.4292003154754639
0.85,0.33243308067321775,5e-05,0.9,0.43286476135253904
0.85,0.329326868057251,5e-05,0.9,0.3960664510726929
0.85,0.31792416572570803,5e-05,0.9,0.3926871299743652
0.85,0.32661478519439696,5e-05,0.9,0.41755995750427244
0.85,0.32876474857330323,5e-05,0.9,0.40404462814331055
0.85,0.3229665279388428,5e-05,0.9,0.4009298801422119
0.85,0.3158752679824829,5e-05,0.9,0.3889688730239868
0.9,0.3188448667526245,5e-05,0.9,0.4052431106567383
0.85,0.3583968162536621,5e-05,0.75,0.48057966232299804
0.85,0.3408897638320923,5e-05,0.85,0.44995942115783694
0.85,0.32387030124664307,5e-05,0.9,0.40335450172424314
0.85,0.3253903865814209,5e-05,0.9,0.3807469367980957
0.9,0.3204945087432861,5e-05,0.9,0.42227845191955565
0.9,0.3261941194534302,5e-05,0.9,0.41502227783203127
0.85,0.33496890068054197,5e-05,0.9,0.44347119331359863
0.85,0.314484977722168,5e-05,0.9,0.396409010887146
0.85,0.31900575160980227,5e-05,0.9,0.39735639095306396
0.85,0.319057035446167,5e-05,0.9,0.40522074699401855
0.85,0.31296615600585936,5e-05,0.9,0.3900887489318848
0.9,0.32196598052978515,5e-05,0.9,0.401739501953125
0.85,0.3056124448776245,5e-05,0.9,0.37875545024871826
0.85,0.32485721111297605,5e-05,0.9,0.406965446472168
0.85,0.323044753074646,5e-05,0.9,0.4073937892913818
0.85,0.3181852579116821,5e-05,0.9,0.4090723991394043
0.85,0.34772582054138185,5e-05,0.75,0.46181464195251465
0.9,0.3364158391952515,5e-05,0.9,0.4552333354949951
0.85,0.32411558628082277,5e-05,0.9,0.39591059684753416
0.85,0.3169745445251465,5e-05,0.9,0.3982142448425293
0.85,0.317800235748291,5e-05,0.9,0.3789476156234741
0.85,0.32119221687316896,5e-05,0.9,0.38871426582336427
0.85,0.3207202434539795,5e-05,0.9,0.39733171463012695
0.85,0.3211738348007202,5e-05,0.9,0.3930325508117676
0.85,0.3184535980224609,5e-05,0.9,0.38981821537017824
0.9,0.3198825836181641,5e-05,0.9,0.3983457088470459
0.85,0.32784881591796877,5e-05,0.9,0.4210677623748779
0.9,0.33061466217041013,5e-05,0.9,0.43529486656188965
0.85,0.3376704454421997,5e-05,0.9,0.43616700172424316
0.9,0.3314091682434082,5e-05,0.9,0.43094573020935056
0.85,0.32191288471221924,5e-05,0.9,0.3971921443939209
0.85,0.31322331428527833,5e-05,0.9,0.38451581001281737
0.9,0.3265739679336548,5e-05,0.9,0.43382701873779295
0.85,0.33604989051818845,5e-05,0.8,0.45394349098205566
0.85,0.3572188138961792,5e-05,0.75,0.4844185829162598
0.9,0.3283055305480957,5e-05,0.9,0.43046011924743655
0.9,0.32448930740356446,5e-05,0.9,0.3957675457000732
0.9,0.32007930278778074,5e-05,0.9,0.38656909465789796
0.95,0.33321185111999513,5e-05,1.0,0.40228681564331054
0.95,0.3167891025543213,5e-05,0.95,0.4080367088317871
0.9,0.32277464866638184,5e-05,0.85,0.4439847946166992
0.85,0.3586920738220215,5e-05,0.75,0.4755570888519287
0.85,0.32118728160858157,5e-05,0.9,0.4011213779449463
0.9,0.3140567302703857,5e-05,0.9,0.38935098648071287
0.85,0.315700101852417,5e-05,0.9,0.39343621730804446
0.9,0.32470998764038084,5e-05,0.95,0.39607651233673097
0.85,0.3065540313720703,5e-05,0.9,0.3692577362060547
0.85,0.3098065614700317,5e-05,0.9,0.3690500736236572
0.85,0.3169008731842041,5e-05,0.9,0.3897475957870483
0.85,0.31300041675567625,5e-05,0.9,0.39200606346130373
0.85,0.3084231376647949,5e-05,0.9,0.384722900390625
0.85,0.317696213722229,5e-05,0.9,0.41909070014953614
0.85,0.30910329818725585,5e-05,0.9,0.3907334804534912
0.85,0.30496463775634763,5e-05,0.9,0.38612937927246094
0.85,0.32207138538360597,5e-05,0.9,0.4274613380432129
0.85,0.3329956531524658,5e-05,0.8,0.44850869178771974
0.85,0.3090846538543701,5e-05,0.9,0.404664134979248
0.85,0.31557629108428953,5e-05,0.9,0.4142752170562744
0.9,0.3036245584487915,5e-05,0.95,0.36781480312347414
0.85,0.31193492412567136,5e-05,0.9,0.41489739418029786
0.85,0.30243349075317383,5e-05,0.9,0.3798069477081299
0.85,0.3157219409942627,5e-05,0.9,0.39750845432281495
0.85,0.3155379056930542,5e-05,0.9,0.40275006294250487
0.85,0.30214920043945315,5e-05,0.9,0.3639887094497681
0.85,0.3028563022613525,5e-05,0.9,0.3851052761077881
0.85,0.30331151485443114,5e-05,0.9,0.3895870685577393
0.85,0.30900821685791013,5e-05,0.9,0.40312652587890624
0.85,0.316525936126709,5e-05,0.9,0.4320216655731201
0.85,0.33171687126159666,5e-05,0.8,0.45795459747314454
0.9,0.31978425979614256,5e-05,0.85,0.4464531898498535
0.85,0.32053987979888915,5e-05,0.8,0.4443840980529785
0.9,0.3005367755889893,5e-05,0.95,0.3748015403747559
0.9,0.31199681758880615,5e-05,0.9,0.40331258773803713
0.9,0.2987537145614624,5e-05,0.9,0.3958214282989502
0.85,0.3094130516052246,5e-05,0.9,0.4058074474334717
0.85,0.30900647640228274,5e-05,0.9,0.4069846153259277
0.85,0.3033808708190918,5e-05,0.9,0.3956643581390381
0.95,0.31820719242095946,5e-05,1.0,0.4106663703918457
0.95,0.3082448482513428,5e-05,0.95,0.40485730171203616
0.9,0.3005090236663818,5e-05,0.9,0.39225115776062014
0.9,0.3104866027832031,5e-05,0.9,0.4121753692626953
0.9,0.31145267486572265,5e-05,0.9,0.42308716773986815
0.9,0.3032194137573242,5e-05,0.9,0.4121654510498047
0.9,0.3059200048446655,5e-05,0.9,0.4210078716278076
0.9,0.2981010913848877,5e-05,0.95,0.38043575286865233
0.85,0.3025184154510498,5e-05,0.9,0.4056374549865723
0.85,0.3068070888519287,5e-05,0.9,0.3975184917449951
0.9,0.3036782264709473,5e-05,0.95,0.379196310043335
0.9,0.3046255588531494,5e-05,0.9,0.391408634185791
0.85,0.313008975982666,5e-05,0.9,0.4006233215332031
0.85,0.29825429916381835,5e-05,0.9,0.3599416494369507
0.9,0.32400648593902587,5e-05,0.95,0.39231808185577394
0.85,0.29292640686035154,5e-05,0.9,0.3648939371109009
0.9,0.30681211948394777,5e-05,0.9,0.3956101179122925
0.85,0.31256976127624514,5e-05,0.9,0.4175008773803711
0.85,0.3126845836639404,5e-05,0.9,0.40778417587280275
0.9,0.30452988147735593,5e-05,0.9,0.3950528621673584
0.85,0.3159306287765503,5e-05,0.9,0.41138081550598143
0.85,0.2930668592453003,5e-05,0.9,0.35359461307525636
0.85,0.29445624351501465,5e-05,0.9,0.3696685075759888
0.85,0.29350786209106444,5e-05,0.9,0.38591752052307127
0.85,0.3269099473953247,5e-05,0.75,0.45489978790283203
